,0
278,"['director', 'friend', 'buddy', 'hosting', 'conversation', 'sat', 'war', 'refugee', 'crisis', 'help', 'join', 'us']"
279,"['today', 'friend', 'recently', 'opposed', 'war', 'within', 'right', 'ask', 'surrender', 'said', 'withdraw', 'propaganda', 'machine', 'state', 'media', 'effective']"
280,"['new', 'prevent', 'travel', 'russia']"
281,"['support', 'made', 'russia', 'prevent', 'large', 'scale', 'humanitarian', 'crises', 'long', 'run', 'learned', 'crisis']"
282,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
283,"['sudden', 'need', 'escape', 'war', 'departure', 'like', 'comes', 'need', 'find', 'roof', 'also', 'mental', 'support', 'medium', 'term', 'help', 'join', 'job', 'market', 'education', 'community', 'dignified', 'housing', 'response']"
284,"['army', 'army', 'united', 'even', 'men', 'left', 'right', 'united', 'struggle', 'russia']"
285,"['oh', 'dear', 'oh', 'well', 'time', 'go', 'back', 'home', 'take', 'rest', 'genocidal']"
286,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
287,"['huge', 'column', 'v', 'sign', 'seen', 'moving', 'towards', 'border', 'possible', 'equipment', 'transferred', 'direction']"
288,"['group', 'bark', 'bite', 'russia', 'turn', 'tables', 'war', 'sure', 'full', 'show']"
289,"['peacetime', 'armed', 'total', 'army', 'join', 'army', 'want', 'protect', 'country']"
290,"['episode', 'mint', 'today', 'listen', 'win', 'collection', 'good', 'luck', 'produced']"
291,"['russia', 'starting', 'morning', 'allow', 'evacuate', 'additional', 'humanitarian', 'afterward', 'russia', 'resume', 'heavy']"
292,"['commander', 'title', 'hero']"
293,"['spirit', 'unbreakable']"
294,"['thanks', 'support', 'please', 'stop', 'supporting', 'please', 'move', 'world', 'busy', 'place', 'whole', 'host', 'humbly', 'ask', 'stay', 'people', 'long', 'haul']"
295,"['stop', 'believing', 'propaganda', 'army', 'world', 'today', 'army', 'want', 'tell', 'army', 'surprise']"
296,"['smart', 'move', 'russia', 'rid', 'country', 'western', 'foreign']"
297,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
298,"['whale', 'transfer', 'alert', 'transferred', 'unknown', 'address', 'g', 'inflation']"
299,"['attention', 'grant', 'available', 'special', 'response', 'fund', 'support', 'research', 'directly', 'impacted', 'crisis', 'information']"
300,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
301,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
302,"['every', 'life', 'help', 'us', 'buy', 'k']"
303,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
304,"['million', 'worth', 'humanitarian', 'aid', 'weighing', 'polish', 'airport', 'near', 'border', 'grateful', 'gratitude']"
305,"['breaking', 'anonymous', 'investment', 'firm', 'oligarch', 'wish', 'asset', 'j', 'trump', 'next']"
306,"['near', 'heroic', 'cat', 'evil', 'soldier', 'another', 'glorious', 'victory']"
307,"['good', 'night', 'sleep', 'well', 'stand', 'safe']"
308,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
309,"['twitter', 'army', 'time', 'silence', 'make', 'like', 'follow', 'tell', 'together', 'glory']"
310,"['russia', 'starting', 'morning', 'allow', 'evacuate', 'additional', 'humanitarian', 'afterward', 'russia', 'resume', 'heavy']"
311,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
312,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
313,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
314,"['providing', 'cash', 'conflict', 'fast', 'efficient', 'way', 'help', 'people', 'use', 'money', 'need', 'food', 'medicine', 'good', 'see', 'cash', 'running']"
315,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
316,"['charity', 'donate', 'like', 'follow']"
317,"['map', 'control', 'russia', 'join', 'telegram', 'news']"
318,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
319,"['driven', 'basement', 'brigade', 'cold', 'yar', 'sure', 'seen', 'one', 'russia']"
320,"['huge', 'column', 'v', 'sign', 'seen', 'moving', 'towards', 'border', 'possible', 'equipment', 'transferred', 'direction']"
321,"['dwell', 'peace', 'yearn', 'lord', 'continually', 'remember', 'lord', 'good', 'harbor', 'ill', 'towards', 'anyone']"
322,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
323,"['donate', 'appeal', 'help', 'need']"
324,"['moral', 'support']"
325,"['good', 'morning', 'everyone', 'many', 'people', 'still', 'dead', 'due', 'invasion', 'russia', 'russia', 'withdraw', 'immediately', 'glory']"
326,"['powerful', 'message', 'friend', 'inside', 'mother', 'two', 'tell', 'behave', 'seeing', 'convoy', 'abroad', 'consider', 'us', 'effective', 'ways', 'destroy', 'tank', 'bare']"
327,"['peace', 'violence', 'understanding', 'peace', 'absence', 'conflict', 'ability', 'handle', 'conflict', 'peaceful', 'praying', 'russia']"
328,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
329,"['lithium', 'miner', 'another', 'one', 'monster', 'close', 'today', 'tick', 'hod', 'look', 'accumulation', 'thats', 'smart', 'money', 'saw', 'news', 'today', 'defense', 'production', 'act', 'big', 'deal', 'like', 'sense', 'another', 'runner']"
330,"['true', 'tragic', 'good', 'heroic', 'kind', 'brave', 'people', 'russia', 'whose', 'character', 'spirit', 'completely', 'covered', 'disgusting', 'behavior']"
331,"['united', 'become', 'billionaire', 'work', 'hard', 'enough', 'capitalism', 'libertarian', 'socialism', 'trump']"
332,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
333,"['near', 'heroic', 'cat', 'evil', 'soldier', 'another', 'glorious', 'victory']"
334,"['million', 'wheat', 'million', 'happy', 'feed', 'despite', 'spring', 'black', 'sea', 'needs', 'open']"
335,"['first', 'day', 'day', 'world', 'turned', 'upside', 'life', 'split', 'war', 'told', 'would', 'taken', 'two', 'days', 'days', 'heroic', 'resistance', 'everything', 'definitely']"
336,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
337,"['people', 'like', 'know', 'attack', 'win']"
338,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
339,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
340,"['huge', 'column', 'v', 'sign', 'seen', 'moving', 'towards', 'border', 'possible', 'equipment', 'transferred', 'direction']"
341,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
342,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
343,"['soon', 'supply', 'arms', 'worth', 'million', 'machine', 'armored', 'military', 'total']"
344,"['pay', 'russia', 'gas', 'defense', 'minister']"
345,"['army', 'army', 'united', 'even', 'men', 'left', 'right', 'united', 'struggle', 'russia']"
346,"['please', 'explain', 'believe', 'free', 'hand', 'substantive', 'argument', 'please', 'shush', 'naughty', 'step', 'anonymous']"
347,"['singing', 'interrupted', 'dream', 'peace', 'invite']"
348,"['russia', 'starting', 'morning', 'allow', 'evacuate', 'additional', 'humanitarian', 'afterward', 'russia', 'resume', 'heavy']"
349,"['bring', 'physical', 'spiritual', 'help', 'hear', 'directly', 'staff', 'ground', 'midst', 'conflict']"
350,"['united', 'tragedy', 'heroism', 'war', 'struggle', 'yearning', 'freedom', 'oppression', 'good', 'read', 'unprovoked', 'invasion', 'spirit', 'past']"
351,"['powerful', 'message', 'friend', 'inside', 'mother', 'two', 'tell', 'behave', 'seeing', 'convoy', 'abroad', 'consider', 'us', 'effective', 'ways', 'destroy', 'tank', 'bare']"
352,"['soon', 'help', 'elect', 'trump', 'like', 'last', 'time', 'get', 'ready', 'latest', 'russia']"
353,"['near', 'heroic', 'cat', 'evil', 'soldier', 'another', 'glorious', 'victory']"
354,"['near', 'heroic', 'cat', 'evil', 'soldier', 'another', 'glorious', 'victory']"
355,"['man', 'carried', 'senior', 'safety', 'could', 'longer', 'walk', 'dogs']"
356,"['china', 'cheering', 'russia', 'look', 'number']"
357,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
358,"['consolidated', 'power', 'banning', 'opposition', 'political', 'unified', 'information', 'policy', 'shutting', 'independent', 'news', 'democracy']"
359,"['new', 'prevent', 'travel', 'russia']"
360,"['prime', 'minister', 'mark', 'peace', 'agreement', 'detriment', 'territorial', 'integrity', 'sovereignty', 'lead', 'automatic', 'lifting', 'russia']"
361,"['house', 'like', 'modern', 'large', 'beautiful', 'happy', 'uncomfortable', 'scorched', 'war', 'persevere', 'give', 'win', 'restore', 'everything']"
362,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
363,"['battalion', 'interesting', 'clearance', 'series', 'series', 'sam', 'system', 'used', 'side']"
364,"['behind', 'shoot', 'back', 'escape', 'neo', 'tell', 'truth', 'infamous', 'neo', 'battalion', 'never', 'show', 'tell']"
365,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
366,"['peacetime', 'armed', 'total', 'army', 'join', 'army', 'want', 'protect', 'country']"
367,"['near', 'heroic', 'cat', 'evil', 'soldier', 'another', 'glorious', 'victory']"
368,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
369,"['strength', 'unity', 'video', 'ground', 'fresh']"
370,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
371,"['near', 'heroic', 'cat', 'evil', 'soldier', 'another', 'glorious', 'victory']"
372,"['armed', 'successful', 'counter', 'around', 'key']"
373,"['let', 'world', 'peace']"
374,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
375,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
376,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
377,"['great', 'japan', 'empire', 'get', 'back', 'northern', 'territory', 'russia', 'force', 'us', 'territorial']"
378,"['spirit', 'unbreakable']"
379,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
380,"['place', 'put', 'word', 'bombed', 'red', 'cross', 'ca', 'take', 'right', 'express', 'feeling', 'towards', 'homeland']"
381,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
382,"['spirit', 'unbreakable']"
383,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
384,"['house', 'like', 'modern', 'large', 'beautiful', 'happy', 'uncomfortable', 'scorched', 'war', 'persevere', 'give', 'win', 'restore', 'everything']"
385,"['army', 'video', 'showing', 'interesting', 'belt', 'taken', 'soldier', 'pow', 'belt', 'lock', 'engraved', 'swastika']"
386,"['russia', 'starting', 'morning', 'allow', 'evacuate', 'additional', 'humanitarian', 'afterward', 'russia', 'resume', 'heavy']"
387,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
388,"['army', 'video', 'showing', 'interesting', 'belt', 'taken', 'soldier', 'pow', 'belt', 'lock', 'engraved', 'swastika']"
389,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
390,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
391,"['love', 'see', 'supporting']"
392,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
393,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
394,"['good', 'project', 'mint']"
395,"['dual', 'citizenship', 'seriously', 'considering', 'however', 'would', 'let', 'win', 'give', 'homeland', 'willing']"
396,"['president', 'finland', 'interview', 'view', 'opinion', 'already', 'carried', 'sufficiently', 'demonstrate', 'clear', 'majority', 'behind', 'eventual', 'membership', 'referendum', 'additional', 'polling']"
397,['people']
398,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
399,"['refugee', 'agency', 'communicate', 'city', 'active', 'fighting', 'taking', 'place', 'according']"
400,"['near', 'heroic', 'cat', 'evil', 'soldier', 'another', 'glorious', 'victory']"
401,"['may', 'go', 'rump', 'state', 'west', 'perhaps', 'protection', 'may', 'want', 'buffer', 'state', 'west', 'politico', 'fox', 'eu', 'drudge']"
402,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
403,"['battalion', 'interesting', 'clearance', 'series', 'series', 'sam', 'system', 'used', 'side']"
404,"['oligarch', 'owner', 'football', 'soccer', 'team', 'peace', 'role', 'oligarch', 'presence', 'intrigue', 'russia']"
405,"['war', 'four', 'country', 'five', 'still', 'operate', 'key', 'global', 'via']"
406,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
407,"['country', 'federation', 'filtration', 'camp', 'temporarily', 'region', 'russia']"
408,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
409,"['beautiful', 'music', 'symphony', 'adagio', 'via']"
410,"['battalion', 'interesting', 'clearance', 'series', 'series', 'sam', 'system', 'used', 'side']"
411,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
412,"['may', 'go', 'rump', 'state', 'west', 'perhaps', 'protection', 'may', 'want', 'buffer', 'state', 'west', 'politico', 'fox', 'eu', 'drudge']"
413,"['meeting', 'foreign', 'minister', 'state', 'councilor', 'wang', 'said', 'withstood', 'new', 'test', 'international', 'situation', 'tenacious', 'momentum', 'growth']"
414,"['art', 'lonely', 'child', 'seeking', 'love', 'care']"
415,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
416,"['tomorrow', 'mint', 'today', 'session']"
417,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
418,"['update', 'appear', 'significant', 'immediately', 'around', 'last', 'continued', 'shell', 'city']"
419,"['china', 'ready', 'work', 'russia', 'act', 'important', 'consensus', 'two', 'state', 'promote', 'china', 'russia', 'new', 'era', 'higher']"
420,"['us', 'intelligence', 'determined', 'performance']"
421,"['soon', 'supply', 'arms', 'worth', 'million', 'machine', 'armored', 'military', 'total']"
422,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
423,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
424,"['senior', 'afraid', 'tell', 'truth', 'according', 'us', 'official']"
425,"['burning', 'russia', 'today', 'march', 'city', 'let', 'evacuate', 'happen', 'let', 'come']"
426,"['great', 'fighter', 'maybe', 'boots', 'ground', 'rest', 'stuff', 'take', 'tyrant', 'everyone', 'else', 'afraid']"
427,"['good', 'evening', 'soldier', 'old', 'lady', 'city', 'thank', 'god', 'thank', 'thank', 'sorry', 'let', 'soldier']"
428,"['battalion', 'interesting', 'clearance', 'series', 'series', 'sam', 'system', 'used', 'side']"
429,"['bring', 'physical', 'spiritual', 'help', 'hear', 'directly', 'staff', 'ground', 'midst', 'conflict']"
430,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
431,"['latest', 'red', 'alert', 'china', 'delve', 'whether', 'take', 'advantage', 'foreign', 'policy', 'amid', 'try', 'war', 'russia']"
432,"['negative', 'russia', 'trump', 'one', 'majority', 'side', 'democracy', 'freedom']"
433,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
434,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
435,"['lie', 'heart', 'un', 'response', 'supporting', 'ensure', 'priority', 'needs', 'full', 'statement']"
436,"['today', 'radio', 'program', 'talking', 'result', 'war', 'take', 'listen', 'join', 'us', 'praying', 'left', 'behind']"
437,"['think', 'know', 'better', 'know']"
438,"['us', 'intelligence', 'misled', 'military', 'russia', 'news']"
439,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
440,"['powerful', 'message']"
441,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
442,"['around', 'forward', 'continued', 'defend', 'limited', 'unlikely', 'give', 'territory', 'around', 'city', 'dig', 'read', 'full', 'report']"
443,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
444,"['peace', 'russia', 'saying', 'mind', 'joining', 'eu', 'utterly', 'offensive', 'think', 'sovereign']"
445,"['one', 'war', 'stand', 'mint', 'peace', 'nightingale']"
446,"['excited', 'mint', 'day', 'tomorrow', 'let', 'giveaway', 'companion', 'know', 'drill', 'like', 'tag', 'pick', 'winner', 'mint']"
447,"['timed', 'champion', 'selling', 'medal', 'help', 'armed', 'radio']"
448,"['trump', 'country', 'still', 'remember', 'sold', 'fought', 'ever']"
449,"['get', 'much', 'lower', 'engagement', 'either', 'algorithm', 'reason', 'news', 'people', 'forget', 'alone', 'fighting', 'life', 'freedom']"
450,"['spoke', 'amazing', 'ways', 'saw', 'local', 'church', 'community', 'world', 'vision', 'work', 'local', 'crisis']"
451,"['government', 'still', 'saying', 'friendship', 'russia', 'china', 'fully', 'supportive', 'partner', 'invasion']"
452,"['former', 'senior', 'official', 'said', 'interfering', 'united', 'like', 'also', 'must', 'endure', 'russia']"
453,"['battalion', 'interesting', 'clearance', 'series', 'series', 'sam', 'system', 'used', 'side']"
454,"['would', 'blasted', 'insurance', 'great', 'tend', 'use', 'visual', 'administrative', 'cost', 'private', 'insurance', 'fresh']"
